date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:27:32	380129/380129	---M--	200	added ('OK')	image/jpeg	etag:%225cce1-663638cc-fd54ee23d6e8b90c;;;%22	https://garfagnanadream.it/wp-content/uploads/2024/05/garfagnana-il-paradiso-della-pesca-osteria-il-vecchio-mulino.jpeg	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/uploads/2024/05/garfagnana-il-paradiso-della-pesca-osteria-il-vecchio-mulino.jpg	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:32	328710/328710	---M--	200	added ('OK')	image/jpeg	etag:%2250406-663612ac-edf5c0d413d19dad;;;%22	https://garfagnanadream.it/wp-content/uploads/2024/05/garfagnana-il-paradiso-della-pesca-al-teatro-laboratorio-del-gusto.jpg	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/uploads/2024/05/garfagnana-il-paradiso-della-pesca-al-teatro-laboratorio-del-gusto.jpg	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:32	1912537/1912537	---M--	200	added ('OK')	image/jpeg	etag:%221d2ed9-663610da-9ca5e1e80065060;;;%22	https://garfagnanadream.it/wp-content/uploads/2024/05/garfagnana-il-paradiso-della-pesca-osteria-senso-unico.jpg	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/uploads/2024/05/garfagnana-il-paradiso-della-pesca-osteria-senso-unico.jpg	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:32	129797/129797	---M--	200	added ('OK')	image/jpeg	etag:%221fb05-6636456f-e09e4b69b7bfd8e4;;;%22	https://garfagnanadream.it/wp-content/uploads/2024/05/Garfagnana-Il-paradiso-della-pesca-agriturismo-il-pradicciolo.jpg	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/uploads/2024/05/Garfagnana-Il-paradiso-della-pesca-agriturismo-il-pradicciolo.jpg	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:32	346891/346891	---M--	200	added ('OK')	image/png	etag:%2254b0b-67d1dfe7-75882dc98b1ed305;;;%22	https://garfagnanadream.it/wp-content/uploads/2025/03/laroccadicamporgiano.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/uploads/2025/03/laroccadicamporgiano.png	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:32	142366/142366	---M--	200	added ('OK')	image/jpeg	etag:%2222c1e-6824591c-2ffbc85378ea91f5;;;%22	https://garfagnanadream.it/wp-content/uploads/2025/05/agriturismo-garfagnana-fishing-garfagnanadream.jpg	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/uploads/2025/05/agriturismo-garfagnana-fishing-garfagnanadream.jpg	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:33	538509/538509	---M--	200	added ('OK')	image/jpeg	etag:%228378d-663642c4-dc264f7a4b154b8a;;;%22	https://garfagnanadream.it/wp-content/uploads/2024/05/Garfagnana-Il-paradiso-della-pesca-agriturismo-la-palazzina.jpg	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/uploads/2024/05/Garfagnana-Il-paradiso-della-pesca-agriturismo-la-palazzina.jpg	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:33	157718/157718	---M--	200	added ('OK')	image/jpeg	etag:%2226816-663641e9-83fe7d7f65c71883;;;%22	https://garfagnanadream.it/wp-content/uploads/2024/05/garfagnana-il-paradiso-della-pesca-mulin-del-rancone.jpg	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/uploads/2024/05/garfagnana-il-paradiso-della-pesca-mulin-del-rancone.jpg	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:33	316889/316889	---M--	200	added ('OK')	image/jpeg	etag:%224d5d9-6636410a-779296cb4597b9c0;;;%22	https://garfagnanadream.it/wp-content/uploads/2024/05/garfagnana-il-paradiso-della-pesca-hotel-ristorante-la-lanterna.jpg	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/uploads/2024/05/garfagnana-il-paradiso-della-pesca-hotel-ristorante-la-lanterna.jpg	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:33	95723/95723	---M--	200	added ('OK')	image/jpeg	etag:%22175eb-66363e04-d437fcedff133b84;;;%22	https://garfagnanadream.it/wp-content/uploads/2024/05/garfagnana-il-paradiso-della-pesca-villa-raffaelli.jpg	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/uploads/2024/05/garfagnana-il-paradiso-della-pesca-villa-raffaelli.jpg	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:33	0/0	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2007%20Aug%202025%2008:27:38%20GMT	https://garfagnanadream.it/garfagnana-fishing/%22https://www.garfagnanadream.it%22>Garfagnanadream.it</a></b>'	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/garfagnana-fishing/_https_/www.garfagnanadream.it__Garfagnanadream.it_/a__/b_'	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:34	4944/4944	---M--	200	added ('OK')	image/png	etag:%221350-661ff53a-f3398f030966e010;;;%22	https://garfagnanadream.it/wp-content/uploads/2024/04/06-1-300x145.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/uploads/2024/04/06-1-300x145.png	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:34	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22688cba08-4d7%22	https://garfagnanadream.it/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:34	8357/8357	---MCZ	200	added ('OK')	application/javascript	etag:W/%2220a5-62cbe673-3b3c1aca04bbc988;br%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/js/geodir-select2.min.js?ver=2.2.8	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/js/geodir-select2.min7888.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:34	12976/12976	---MCZ	200	added ('OK')	application/javascript	etag:W/%2232b0-62cbe673-f49e541fa74279bb;br%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/js/libraries/gd_lity.min.js?ver=2.2.8	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/js/libraries/gd_lity.min7888.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:35	188576/188576	---MCZ	200	added ('OK')	application/javascript	etag:W/%222e0a0-62cbe673-93f5fef9bd1a7016;br%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/leaflet.min.js?ver=2.2.8	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/leaflet.min7888.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:35	9243/9243	---MCZ	200	added ('OK')	application/javascript	etag:W/%22241b-62cbe673-a85ff98d364e7368;br%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/osm.geocode.min.js?ver=2.2.8	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/osm.geocode.min7888.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:35	75580/75580	---MCZ	200	added ('OK')	application/javascript	etag:W/%221273c-62cbe673-812ba6f6ff146a26;br%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/routing/leaflet-routing-machine.min.js?ver=2.2.8	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/routing/leaflet-routing-machine.min7888.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:35	5307/5307	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214bb-62cbe673-69cbb3a5f4cde49;br%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/jawj/oms-leaflet.min.js?ver=2.2.8	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/jawj/oms-leaflet.min7888.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:35	37733/37733	---MCZ	200	added ('OK')	application/javascript	etag:W/%229365-62cbe673-dfcef4b820e372d2;br%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/js/goMap.min.js?ver=2.2.8	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/js/goMap.min7888.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:36	0/0	---M--	200	added ('OK')	application/javascript	etag:%220-62cbe7a4-80fc41048b6151d0;;;%22	https://garfagnanadream.it/wp-content/plugins/image-sizes/assets/js/front.min.js?ver=3.5	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/image-sizes/assets/js/front.min1bba.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:36	1478/1478	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c6-6464685a-108c3d2829204eaf;br%22	https://garfagnanadream.it/wp-includes/js/wp-embed.min.js?ver=08b094a93e5d3b077fa408dcc445d272	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-includes/js/wp-embed.minfea8.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:36	9204/9204	---MCZ	200	added ('OK')	application/javascript	etag:W/%2209282956186c8515ef0d208902803581%22	https://cdn.onesignal.com/sdks/OneSignalSDK.js?ver=08b094a93e5d3b077fa408dcc445d272	C:/My%20Web%20Sites/garfagnanafishing%20direct/cdn.onesignal.com/sdks/OneSignalSDKfea8.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:37	20611/20611	---MCZ	200	added ('OK')	application/javascript	etag:W/%225083-64498c8d-3aaea293ddb3f576;br%22	https://garfagnanadream.it/wp-content/plugins/gtranslate/js/dwf.js?ver=08b094a93e5d3b077fa408dcc445d272	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/gtranslate/js/dwffea8.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:37	1835/1835	---MCZ	200	added ('OK')	application/javascript	etag:W/%2272b-62cbe744-84c8fd2bbdfa2b1b;br%22	https://garfagnanadream.it/wp-content/plugins/popup-builder/public/js/DebugReport.js?ver=4.1.12	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/popup-builder/public/js/DebugReport3653.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:37	226118/226118	---MCZ	200	added ('OK')	application/javascript	etag:W/%2237346-67ace511-830b92ee8fcb4161;br%22	https://garfagnanadream.it/wp-content/uploads/dynamic_avia/avia-footer-scripts-89bc531262dd92108849d220fda274a3---67ace5116cc62.js	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/uploads/dynamic_avia/avia-footer-scripts-89bc531262dd92108849d220fda274a3---67ace5116cc62.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:37	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Aug%202025%2008:27:42%20GMT	https://garfagnanadream.it/cdn-cgi/challenge-platform/scripts/jsd/main.js	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/cdn-cgi/challenge-platform/scripts/jsd/main.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:38	10005/10005	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2007%20Aug%202025%2008:27:42%20GMT	https://garfagnanadream.it/cdn-cgi/challenge-platform/h/b/scripts/jsd/8359bcf47b68/main.js?	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/cdn-cgi/challenge-platform/h/b/scripts/jsd/8359bcf47b68/maind41d.js	(from https://garfagnanadream.it/garfagnana-fishing/)
10:27:38	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-62cbe673-c3d42d9062de7ca5;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/classic-loader.gif	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/classic-loader.gif	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:38	2608/2608	---M--	200	added ('OK')	image/gif	etag:%22a30-62cbe673-3b02200f55fa7c04;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/loading2.gif	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/loading2.gif	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:38	1588/1588	---M--	200	added ('OK')	image/gif	etag:%22634-62cbe673-c59f0ba43b98d170;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/loading.gif	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/loading.gif	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:38	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-62cbe673-463dfc7fab3658d3;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/ajax-loader.gif	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/ajax-loader.gif	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:39	115/115	---M--	200	added ('OK')	image/png	etag:%2273-62cbe673-37ef4eaea7633799;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/transparent-bg.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/transparent-bg.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:39	229/229	---M--	200	added ('OK')	image/png	etag:%22e5-62cbe673-bf81871f3d31c6c6;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/downarrow-img.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/downarrow-img.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:39	541/541	---M--	200	added ('OK')	image/png	etag:%2221d-62cbe673-39f314036ddc1f28;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/new.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/new.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:39	4097/4097	---M--	200	added ('OK')	image/png	etag:%221001-62cbe673-579f5ac366bd30bb;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/featured.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/featured.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:40	208/208	---M--	200	added ('OK')	image/png	etag:%22d0-62cbe673-da42d6d608be63d9;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_flat_75_ffffff_40x100.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_flat_75_ffffff_40x100.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:40	280/280	---M--	200	added ('OK')	image/png	etag:%22118-62cbe673-c907f704f287e98a;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:40	262/262	---M--	200	added ('OK')	image/png	etag:%22106-62cbe673-9cd193658c4ce7ae;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:40	262/262	---M--	200	added ('OK')	image/png	etag:%22106-62cbe673-937e433ff640f914;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_glass_75_dadada_1x400.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_glass_75_dadada_1x400.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:41	207/207	---M--	200	added ('OK')	image/png	etag:%22cf-62cbe673-a29fcd35f149d2ca;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_glass_65_ffffff_1x400.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_glass_65_ffffff_1x400.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:41	335/335	---M--	200	added ('OK')	image/png	etag:%2214f-62cbe673-1a43be013efd5a4b;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:41	332/332	---M--	200	added ('OK')	image/png	etag:%2214c-62cbe673-8988b2cb7ea88016;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_glass_95_fef1ec_1x400.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:41	6922/6922	---M--	200	added ('OK')	image/png	etag:%221b0a-62cbe673-167871e39dabfe6b;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-icons_222222_256x240.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:41	6999/6999	---M--	200	added ('OK')	image/png	etag:%221b57-62cbe673-23504536d3766a61;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-icons_888888_256x240.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-icons_888888_256x240.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:42	6992/6992	---M--	200	added ('OK')	image/png	etag:%221b50-62cbe673-dec9edfdaa5ba12a;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-icons_454545_256x240.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-icons_454545_256x240.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:42	4549/4549	---M--	200	added ('OK')	image/png	etag:%2211c5-62cbe673-dbb7b1530f913dd3;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-icons_2e83ff_256x240.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:42	4549/4549	---M--	200	added ('OK')	image/png	etag:%2211c5-62cbe673-627135cd7dfb6dff;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-icons_cd0a0a_256x240.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:42	212/212	---M--	200	added ('OK')	image/png	etag:%22d4-62cbe673-8417bd65a2ee7180;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:43	1066/1066	---M--	200	added ('OK')	image/png	etag:%2242a-62cbe673-2e5ea2b22b52ae26;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/x.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/x.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:43	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-62cbe673-4fc436f6b07d07e8;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/delete.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/images/delete.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/css/gd_core_frontend.css?ver=2.2.8)
10:27:43	699/699	---M--	200	added ('OK')	image/png	etag:%222bb-62cbe673-cf37a9490caa821f;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/images/layers.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/images/layers.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/leaflet.css?ver=2.2.8)
10:27:43	1259/1259	---M--	200	added ('OK')	image/png	etag:%224eb-62cbe673-20be1ac565290493;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/images/layers-2x.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/images/layers-2x.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/leaflet.css?ver=2.2.8)
10:27:43	1140/1140	---M--	200	added ('OK')	image/png	etag:%22474-62cbe673-8c2e68f5c69fdf2a;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/images/marker-icon.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/images/marker-icon.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/leaflet.css?ver=2.2.8)
10:27:44	2306/2306	---M--	200	added ('OK')	image/png	etag:%22902-62cbe673-e96916396c3ce1d4;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/routing/leaflet.routing.icons.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/routing/leaflet.routing.icons.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/routing/leaflet-routing-machine.css?ver=2.2.8)
10:27:44	454/454	---M--	200	added ('OK')	image/png	etag:%221c6-62cbe673-7cda3ad8ef3332d;;;%22	https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/routing/routing-icon.png	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/routing/routing-icon.png	(from https://garfagnanadream.it/wp-content/plugins/geodirectory/assets/leaflet/routing/leaflet-routing-machine.css?ver=2.2.8)
10:27:44	2093/2093	---M--	200	added ('OK')	image/gif	etag:%2282d-60a39903-76cecd4faa41d3ff;;;%22	https://garfagnanadream.it/wp-content/themes/enfold/images/layout/loading.gif	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/wp-content/themes/enfold/images/layout/loading.gif	(from https://garfagnanadream.it/wp-content/uploads/dynamic_avia/avia-merged-styles-043858575592a7a83700d4d455274115---67ace510ea0eb.css)
10:27:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2008:27:50%20GMT	https://garfagnanadream.it/garfagnana-fishing/a	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/garfagnana-fishing/a	(from https://connect.facebook.net/en_US/fbevents.js)
10:27:45	41775/41775	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2008:27:50%20GMT	https://garfagnanadream.it/garfagnana-fishing/signals/config/	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/garfagnana-fishing/signals/config/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
10:27:47	41765/41765	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2008:27:52%20GMT	https://garfagnanadream.it/garfagnana-fishing/POST	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/garfagnana-fishing/POST	(from https://connect.facebook.net/en_US/fbevents.js)
10:27:47	42374/42374	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2008:27:52%20GMT	https://garfagnanadream.it/garfagnana-fishing/signals/plugins/	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/garfagnana-fishing/signals/plugins/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
10:27:47	41775/41775	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2008:27:52%20GMT	https://garfagnanadream.it/garfagnana-fishing/b.resolvedLink	C:/My%20Web%20Sites/garfagnanafishing%20direct/garfagnanadream.it/garfagnana-fishing/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
